date,fuel_type,price,data_file
2012-07-27,GAS,0.803,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_27_07_2012.pdf
2012-08-03,GAS,0.821,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_03_08_2012.pdf
2012-08-10,GAS,0.817,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_10_08_2012.pdf
2012-08-17,GAS,0.828,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_17_08_2012.pdf
2012-08-24,GAS,0.833,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_24_08_2012.pdf
2012-08-31,GAS,0.827,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_31_08_2012.pdf
2012-09-07,GAS,0.851,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_07_09_2012.pdf
2012-09-14,GAS,0.857,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_14_09_2012.pdf
2012-09-21,GAS,0.856,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_21_09_2012.pdf
2012-09-28,GAS,0.852,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_28_09_2012.pdf
2012-10-05,GAS,0.848,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_05_10_2012.pdf
2012-10-12,GAS,0.853,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_12_10_2012.pdf
2012-10-19,GAS,1.345,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_19_10_2012.pdf
2012-10-26,GAS,1.343,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_26_10_2012.pdf
2012-11-02,GAS,1.322,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_02_11_2012.pdf
2012-11-09,GAS,1.32,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_09_11_2012.pdf
2012-11-16,GAS,1.309,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_16_11_2012.pdf
2012-11-23,GAS,1.305,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_23_11_2012.pdf
2012-11-30,GAS,1.306,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_30_11_2012.pdf
2012-12-07,GAS,1.304,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_07_12_2012.pdf
2012-12-14,GAS,1.291,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_14_12_2012.pdf
2012-12-21,GAS,1.289,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_21_12_2012.pdf
2012-12-28,GAS,1.29,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_28_12_2012.pdf
2012-05-04,SUPER,1.554,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_04_05_2012.pdf
2012-06-08,SUPER,1.52,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_08_06_2012.pdf
2012-06-15,SUPER,1.815,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_15_06_2012.pdf
2012-06-22,SUPER,1.82,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_22_06_2012.pdf
2012-06-29,SUPER,1.813,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_29_06_2012.pdf
2012-07-06,SUPER,1.814,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_06_07_2012.pdf
2012-07-13,SUPER,1.814,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_13_07_2012.pdf
2012-07-20,SUPER,1.817,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_20_07_2012.pdf
2012-07-27,SUPER,1.837,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_27_07_2012.pdf
2012-08-03,SUPER,1.811,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_03_08_2012.pdf
2012-08-10,SUPER,1.839,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_10_08_2012.pdf
2012-08-17,SUPER,1.853,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_17_08_2012.pdf
2012-08-24,SUPER,1.867,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_24_08_2012.pdf
2012-08-31,SUPER,1.868,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_31_08_2012.pdf
2012-09-07,SUPER,1.887,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_07_09_2012.pdf
2012-09-14,SUPER,1.894,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_14_09_2012.pdf
2012-09-21,SUPER,1.876,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_21_09_2012.pdf
2012-09-28,SUPER,1.875,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_28_09_2012.pdf
2012-10-05,SUPER,1.884,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_05_10_2012.pdf
2012-10-12,SUPER,1.87,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_12_10_2012.pdf
2012-10-19,SUPER,1.871,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_19_10_2012.pdf
2012-10-26,SUPER,1.855,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_26_10_2012.pdf
